,area,sample.sampledMaterialType.label,sample.samplingPoint.label,year,Chloride [mg/l],Nitrite as N [mg/l],Nitrate as N [mg/l],"Oxygen, Dissolved, % Saturation [%]",pH [phunits],Temperature of Water [cel]
5601,Midlands,GROUNDWATER,DOVASTON OLD FM GW,2011,51.55,0.0135,35.75,95.10000000000001,5.5649999999999995,9.05
32282,Thames,GROUNDWATER,"ASHTON KEYNES, CLEVELAND FARM, (BARNDON",2002,24.299999999999997,0.0044,4.574999999999999,91.05,7.48,17.02
32529,Thames,GROUNDWATER,"LACEY GREEN, STOCKEN FARM B/H",2017,9.175,0.0064,3.3975,65.8,7.395,10.85
32478,Thames,GROUNDWATER,HATFIELD LEA VALLEY OBHB,2002,74.35,0.0072,11.033333333333333,21.526666666666667,7.650000000000001,10.993333333333334
15343,North East,GROUNDWATER,"GRAFTON MERE FISHERY, NR BOROUGHBRIDGE",2013,39.3,0.0263,6.33,7.5,7.23,11.5
5670,Midlands,GROUNDWATER,GABLES FARM CALKE D03/02,2008,90.19999999999999,0.02665,37.75,52.5,6.4,12.65
19854,North West,GROUNDWATER,LOWER TACK LEE FARM BH  SD81/146,2007,8.780000000000001,0.011,0.189,32.0,7.3149999999999995,11.8
5516,Midlands,GROUNDWATER,BOLAS HOUSE ABSTRACTION BOREHOLE,2021,33.0,0.058,1.74,28.9,7.71,10.2
26581,South,GROUNDWATER,DRAYTON TIP B/HOLE 6-*CLOSED*,2003,21.1,0.0042,0.196,35.6,6.95,12.49
67,Anglian,GROUNDWATER,HOLLOW BOTTOM SPRING,2011,34.766666666666666,0.20739999999999997,8.5465,54.1,7.37,11.723333333333334
19983,North West,GROUNDWATER,SHELL OIL. STANLOW BH.NO. 9 (SJ47/13J),2004,419.0,0.004,2.11,17.0,6.95,13.3
39,Anglian,GROUNDWATER,ASHFIELD SPRING,2007,69.19999999999999,0.0061,20.35,87.075,7.615,11.5875
86,Anglian,GROUNDWATER,SAWSTON INV.SPIKEFIELDS BGS SCO4A 35M BH,2012,54.7,0.0078,0.192,12.1,8.26,12.18
19989,North West,GROUNDWATER,SHORE ROAD  SD31/41,2013,37.85,0.08135,7.235,5.1,7.359999999999999,11.1
5451,Midlands,GROUNDWATER,ABBEY FORD FARM WELL,2008,28.5,0.0201,21.0,76.66666666666667,6.949999999999999,11.066666666666668
32649,Thames,GROUNDWATER,"SUNBURY, CHERTSEY ROAD, WELL3, 2M :TQ07/",2015,48.6,0.0088,6.52,33.4,7.07,15.0
26740,South,GROUNDWATER,WINGHAM WELL SPRING,2014,33.3,0.0055,5.55,84.3,7.36,9.8
32361,Thames,GROUNDWATER,"CARSHALTON, ST HELIERS HOSPITAL BH :TQ26",2002,9.3,0.0061,0.195,0.0,7.6,12.4
5889,Midlands,GROUNDWATER,PENCOMBE,2003,32.3,0.026,11.55,35.6,7.07,13.14
5765,Midlands,GROUNDWATER,HURST FARM G/W B/H F05/05,2005,53.55,0.007,18.1,56.0,7.555,11.600000000000001
5555,Midlands,GROUNDWATER,CHARNIS GWQN BOREHOLE,2006,97.45,0.0091,11.600000000000001,66.5,7.395,20.8
5467,Midlands,GROUNDWATER,BALL BANK FARM BOREHOLE,2008,26.666666666666668,0.0043,2.3833333333333333,85.0,8.2,10.333333333333334
15239,North East,GROUNDWATER,BOREHOLE 25-2-37 LUCY CROSS,2003,18.15,0.007,0.193,54.0,6.949999999999999,11.7
19780,North West,GROUNDWATER,HOLME HEAD BH,2003,15.75,0.008,0.992,19.5,7.8,12.55
15418,North East,GROUNDWATER,NEWBY FOODS SE363883,2012,46.3,0.0059,2.72,45.0,7.47,10.7
105,Anglian,GROUNDWATER,WELTON SPRING CHALK,2007,32.725,0.0065,13.075,93.575,7.35,10.5525
5629,Midlands,GROUNDWATER,ENSDON WELL HEAD,2012,60.6,0.0546,6.99,37.8,7.6,9.8
5611,Midlands,GROUNDWATER,ELLERDINE STATION ABSTRACTION BOREHOLE,2004,27.0,0.028666666666666663,3.7266666666666666,16.5,7.6000000000000005,10.466666666666667
19881,North West,GROUNDWATER,MOORHEAD FARM (STOCKTONS BANK)  SJ54/104,2004,13.85,0.013999999999999999,12.2,90.0,6.92,11.85
26511,South,GROUNDWATER,ASHAM TIP POINT F-*CLOSED*,2002,63.02,0.0886,5.720000000000001,61.510000000000005,7.209999999999999,10.086
26523,South,GROUNDWATER,"BADGERS, BERWICK-*CLOSED*",2006,69.4,0.07375,0.5865,43.324999999999996,7.1675,12.0025
19685,North West,GROUNDWATER,"ELLERMAN RD,HERCULANEUM DOCK SJ38/87",2004,40.0,0.02,3.09,112.0,8.59,3.7
5769,Midlands,GROUNDWATER,IMI WITTON BOREHOLES,2004,49.8,0.018,10.55,61.0,7.35,13.600000000000001
32616,Thames,GROUNDWATER,"SARRATT, CHERRY TREES, OLLEBERRIE LANE :",2003,14.033333333333333,0.004,4.766666666666667,79.96666666666667,7.016666666666667,10.606666666666667
32403,Thames,GROUNDWATER,"DENHAM, ANOOPAM MISSION BH :TQ08/014",2013,47.225,0.043050000000000005,3.165,43.175,7.547499999999999,10.925
26552,South,GROUNDWATER,COURTSOLE FARM,2004,58.23333333333333,0.22573333333333334,9.893333333333333,12.95,7.293333333333333,13.8
26635,South,GROUNDWATER,PORTFIELD DEPOT-*CLOSED*,2000,27.685714285714287,0.011716666666666667,0.6983333333333334,33.035000000000004,7.3999999999999995,13.776666666666666
5982,Midlands,GROUNDWATER,THE CITADEL GROUNDWATER,2007,8.695,0.0195,1.53,59.5,7.9350000000000005,10.15
5922,Midlands,GROUNDWATER,SCOTLAND NURSERY BH,2018,18.950000000000003,0.0088,10.2,85.5,5.895,10.15
15236,North East,GROUNDWATER,BH8-STONEFOOT DISPOSAL SITE,2001,48.63636363636363,0.27480000000000004,0.6344000000000001,37.0,6.9,9.65
5671,Midlands,GROUNDWATER,GABLES FARM CALKE D03/02,2015,97.15,0.037,25.35,75.25,6.48,12.5
5974,Midlands,GROUNDWATER,SUTTON HALL G/W BOREHOLE,2006,49.45,0.0212,0.9095,41.0,7.595000000000001,12.2
26634,South,GROUNDWATER,POINT B2 HENGROVE FARM,2013,83.325,0.00765,12.290000000000001,74.225,7.96,11.325
26724,South,GROUNDWATER,"THE WOODHOUSE, PEAFIELD WOOD",2019,21.85,0.004,4.0975,96.3,7.34,10.875
15317,North East,GROUNDWATER,EAST SCAR TOP FARM AYSGARTH 3733,2015,7.95,0.0064,0.9604999999999999,99.875,8.0,8.45
15268,North East,GROUNDWATER,BROADCUT FARM,2016,95.55000000000001,0.0342,0.376,44.8,7.15,11.8
5556,Midlands,GROUNDWATER,CHARNIS GWQN BOREHOLE,2007,73.5,0.0078,11.31,55.0,7.505,9.9
19545,North West,GROUNDWATER,ABBOTS MOSS B  SJ56/124,2019,11.74,0.0053,0.4908,21.919999999999998,6.26,10.360000000000001
87,Anglian,GROUNDWATER,SCOPWICK BECK RUBICON HOUSE,2004,61.120000000000005,0.0058,15.2,74.45,7.3260000000000005,11.74
6020,Midlands,GROUNDWATER,WOODMILL FARM ABSTRACTION BOREHOLE,2007,14.85,0.0043,9.53,46.0,7.865,11.55
15326,North East,GROUNDWATER,EGGBOROUGH POWER STATION BHB,2014,48.6,0.009,11.8,58.0,7.69,11.0
32320,Thames,GROUNDWATER,"BICESTER, PIMLICO FARM B/H",2013,44.575,0.0068,12.267499999999998,65.18,7.1,10.475
19598,North West,GROUNDWATER,BRITISH SIDAC ABH. NO. 3   SPITAL FARM,2004,35.0,0.004,0.196,34.0,8.27,15.8
19757,North West,GROUNDWATER,HIGH GROUND BH,2004,28.3,0.01,1.29,17.0,7.15,14.5
32394,Thames,GROUNDWATER,"CUDDESDON, CHIPPINGHURST MANOR ABH, 75M",2012,24.866666666666664,0.0042,0.2693333333333333,30.166666666666668,8.576666666666666,12.633333333333333
32335,Thames,GROUNDWATER,"BRIZE NORTON, FOXBURY FARM, BH :SP20/151",2002,14.575,0.00615,5.17,60.575,7.535,12.025
5667,Midlands,GROUNDWATER,GABLES FARM CALKE D03/02,2005,83.80000000000001,0.0535,34.75,47.0,6.45,11.5
32557,Thames,GROUNDWATER,"LYNEHAM, MERRICOURT FARM SPRING",2011,15.3,0.016900000000000002,16.625,79.15,7.97,10.7775
19721,North West,GROUNDWATER,GOODENBERGH CARAVAN PARK BH,2003,26.950000000000003,0.007,0.993,34.0,7.3,10.65
5620,Midlands,GROUNDWATER,ELLERDINE STATION ABSTRACTION BOREHOLE,2022,37.0,0.010233333333333334,0.35633333333333334,23.96666666666667,7.68,10.6
19651,North West,GROUNDWATER,CHALKSIDE FARM BH  NY34/23,2004,29.75,0.013,4.34,52.5,7.23,15.3
32666,Thames,GROUNDWATER,"TWICKENHAM, MEADOWBANK HOUSE BH, 10M",2001,32.333333333333336,0.011,9.59,58.36666666666667,6.9433333333333325,13.123333333333333
52,Anglian,GROUNDWATER,"CARR HOUSE, WEST ACRE, KINGS LYNN, NRFLK",2006,23.666666666666668,0.0054,9.82,101.3,7.3500000000000005,11.543333333333331
26610,South,GROUNDWATER,NORTH OAKLEY FARM,2014,13.775,0.0067,6.9975000000000005,93.7,7.48,11.25
19680,North West,GROUNDWATER,DIDSBURY GOLF CLUB BH,2007,51.9,0.0195,0.223,72.0,7.61,16.2
26686,South,GROUNDWATER,SPRING AT POPE FARM,2012,24.625,0.0048,11.375,51.5,7.4125,11.197500000000002
5687,Midlands,GROUNDWATER,GRAFTON WELL HEAD GROUNDWATER,2004,18.2,0.013,0.56,50.0,7.4,10.9
32658,Thames,GROUNDWATER,THM BH103,2022,55.0,0.0208,2.58,24.433333333333334,7.326666666666667,12.5
20021,North West,GROUNDWATER,TEWIT HALL BH,2003,19.15,0.013,0.987,56.5,7.550000000000001,11.05
19698,North West,GROUNDWATER,FISHERMAN'S PATH WEST SD20/18,2008,129.0,0.1036,4.15,14.5,7.14,10.575
5950,Midlands,GROUNDWATER,SOUGH D35/2 HAWKENEDGE OUTFALL,2014,25.744444444444444,0.0067,2.2875,90.1,7.572,8.7
19795,North West,GROUNDWATER,"KEEPERS COTTAGE,MARSHAW,SPRING SD55/13",2006,8.25,0.00453,1.1139999999999999,86.5,6.324999999999999,13.35
32455,Thames,GROUNDWATER,"FRILFORD HEATH GOLF CLUB, ABINGDON",2007,48.833333333333336,0.025550000000000003,2.092,51.76666666666667,7.650000000000001,10.593333333333334
40,Anglian,GROUNDWATER,ATTLEBRIDGE LANDFILL SITE GW B/H 15,2006,15.819999999999999,0.0086,0.49820000000000003,22.5,8.074,10.6
19684,North West,GROUNDWATER,"ELLERMAN RD,HERCULANEUM DOCK SJ38/87",2003,613.0,0.012,1.58,22.0,7.28,10.8
32712,Thames,GROUNDWATER,"WITNEY, GSM AUTOMOTIVE :SP 30/63",2016,36.45,0.0068,6.375,28.6,7.345000000000001,13.65
32603,Thames,GROUNDWATER,"RAMSBURY, CROWOOD ESTATE BH, 50M :SU27/7",2007,27.72,0.25706,10.008,84.825,7.438,11.535
32408,Thames,GROUNDWATER,"DORKING, BETCHWORTH PARK GOLF CLUB B/H",2019,18.05,0.0356,1.675,58.75,6.4,12.3
15254,North East,GROUNDWATER,BRANDSBY VILLAGE SUPPLY,2011,42.35,0.0089,11.125,69.75,7.67,10.35
61,Anglian,GROUNDWATER,"FOWLMERE WATERCRESS, BEDS RSPB RESERVE",2005,28.8,0.0058,12.35,76.38000000000001,7.37,11.78
32353,Thames,GROUNDWATER,"BURFORD, BURFORD GOLF CLUB, BH :SP21/074",2006,219.0,0.0756,4.69,53.2,7.45,16.9
26674,South,GROUNDWATER,PT.A THANET BEDS AT FAVERSHAM,2017,64.7,0.01215,1.0230000000000001,20.45,7.35,11.4
5610,Midlands,GROUNDWATER,ELLERDINE HEATH GROUNDWATER,2021,41.0,0.0095,12.0,78.3,7.71,10.5
5693,Midlands,GROUNDWATER,GRAND MOAT HOUSE HOTEL BOREHOLE,2005,53.7,0.028,1.61,82.0,8.06,12.6
5786,Midlands,GROUNDWATER,KNOLLS 1 WELL HEAD GW,2013,29.0,0.0275,5.67,28.3,7.65,10.4
26622,South,GROUNDWATER,"PINETOPS NURSERY, PENNINGTON",2010,35.4,0.00755,7.86,73.5,6.38,12.184999999999999
19960,North West,GROUNDWATER,ROYAL MOSS SIDE BREWERY,2004,23.799999999999997,0.005,0.313,24.0,7.49,13.1
5858,Midlands,GROUNDWATER,NESTLES CO. LTD PRIVATE BOREHOLE,2004,78.30000000000001,0.005,0.195,32.5,7.35,12.15
5494,Midlands,GROUNDWATER,BISHOPS FROME,2003,48.3,0.011,0.07350000000000001,5.95,7.055,11.835
5694,Midlands,GROUNDWATER,GREAT WOLLASCOTT ABS BOREHOLE,2004,17.75,0.01,3.5525,73.5,7.45,11.225
5729,Midlands,GROUNDWATER,HELSHAW GRANGE GROUNDWATER OUTFALL,2006,42.3,0.00596,18.7,65.0,7.6,10.7
32663,Thames,GROUNDWATER,"TOTTERIDGE, SOUTH HERTS GOLF CLUB B/H",2006,87.3,0.041,20.5,19.8,7.7,13.085
65,Anglian,GROUNDWATER,HACKTHORNE SPRING,2006,48.875,0.062475,14.725,97.675,8.0,10.43
32632,Thames,GROUNDWATER,STEVENTON STORAGE FACILITY B/H,2012,105.03333333333335,0.0959,3.44,60.5,7.373333333333332,14.5
15437,North East,GROUNDWATER,POSKITTS CARROTS,2014,55.7,0.0178,20.45,74.85,7.29,10.899999999999999
5575,Midlands,GROUNDWATER,"CONVENT OF THE POOR CLARES, WOODCHESTER3",2006,28.1,0.00668,11.5,103.25,7.8875,16.6
20056,North West,GROUNDWATER,TWISTFIELD BH,2013,13.55,0.0047,0.2505,56.0,7.720000000000001,9.100000000000001
19957,North West,GROUNDWATER,ROYAL BIRKDALE GOLF CLUB WELLPOINT,2003,36.4,0.006,0.994,44.0,7.43,13.4
5511,Midlands,GROUNDWATER,BOLAS HOUSE ABSTRACTION BOREHOLE,2006,33.0,0.0208,0.537,55.0,7.64,10.7
5506,Midlands,GROUNDWATER,BLADON FARM G/W B/H F04/05,2007,63.35,0.0063,24.85,54.0,7.275,9.85
19594,North West,GROUNDWATER,BRAMHALL PARK GOLF CLUB BH,2004,11.3,0.008,0.192,31.0,7.89,12.2
103,Anglian,GROUNDWATER,SWEFFLING SEWAGE LAGOONS GW B/H 3,2007,147.0,0.0397,23.9,34.4,6.63,10.57
30189,South West,GROUNDWATER,BOSPOWES ST LEVAN BOREHOLE SUPPLY,2015,68.4,0.0194,14.399999999999999,10.2,6.9,12.45
15274,North East,GROUNDWATER,CAMERONS BOREHOLE (SILVER ST),2005,96.60000000000001,0.008,0.3733333333333333,49.5,7.166666666666667,12.266666666666666
6007,Midlands,GROUNDWATER,WHITE ROCKS SPRING,2003,7.6,0.005,0.5720000000000001,90.69999999999999,7.99,9.27
15337,North East,GROUNDWATER,GILLRUDDING GRANGE ESCRICK YORK 6108,2014,30.2,0.0369,2.61,19.0,7.56,11.0
19798,North West,GROUNDWATER,KELLOGGS BOREHOLE NO1 WRB NO SJ79/46A,2003,7260.0,0.008,0.993,27.5,8.004999999999999,12.5
20054,North West,GROUNDWATER,TWEEDY HILL,2005,7.416666666666667,0.01,1.0976666666666668,49.666666666666664,6.413333333333334,8.633333333333333
26506,South,GROUNDWATER,ASHAM TIP BOREHOLE 4B-*CLOSED*,2000,31.95,0.007350000000000001,7.151999999999999,90.0,7.62,9.566666666666666
5717,Midlands,GROUNDWATER,HAREBUTTS FARM GROUNDWATER,2013,65.05000000000001,0.0045,22.85,60.400000000000006,5.84,11.1
20076,North West,GROUNDWATER,WALLASEY GOLF CLUB   SJ29/7,2003,56.9,0.004,1.04,42.0,7.65,12.7
90,Anglian,GROUNDWATER,"SEVEN PILLARS, HEMINGFORD GREY, CAMBS.",2005,23.366666666666664,0.14265,29.266666666666666,26.666666666666668,7.066666666666666,13.200000000000001
26564,South,GROUNDWATER,DRAYTON TIP B/HOLE 2-*CLOSED*,2000,46.857142857142854,0.01872,0.9674285714285714,37.41428571428571,7.507142857142857,11.071428571428571
5829,Midlands,GROUNDWATER,LOWER NEWTON FARM B/H YOCKLETON,2007,65.45,0.005795,0.2235,66.5,7.4350000000000005,12.2
15395,North East,GROUNDWATER,LOWER HEIGHTS FARM THRESHFIELD 5577,2011,5.75,0.008,0.224,43.400000000000006,7.75,10.100000000000001
26653,South,GROUNDWATER,"PT. A, POPE FARM-*CLOSED*",2004,24.35,0.0343,2.61,65.25,8.025,12.149999999999999
15385,North East,GROUNDWATER,"LARK HALL FARM, AINDERBY STEEPLE SSG23",2015,91.9,0.0054,6.18,53.6,7.21,12.1
19689,North West,GROUNDWATER,FELLSIDE BARN SPRING  SD64/71,2007,18.933333333333334,0.018,1.4066666666666665,50.0,5.68,10.066666666666666
82,Anglian,GROUNDWATER,"MILL FARM, HUSBOURNE CRAWLEY, BEDS.",2004,46.26666666666667,0.0075,12.533333333333333,88.96666666666665,7.13,10.816666666666668
5564,Midlands,GROUNDWATER,CHILDS ERCALL WELL HEAD,2013,12.966666666666667,0.01976666666666667,2.31,29.133333333333336,7.4,11.766666666666666
20060,North West,GROUNDWATER,"VICTORIA MILLS, HORWICH, NO1 BH",2003,20.3,0.004,0.996,28.5,9.0,12.85
32715,Thames,GROUNDWATER,"WROUGHTON, BASSETT DOWN ESTATE, 56.6M :S",2007,22.15,0.0553,4.753333333333333,48.025,7.3225,11.5475
30249,South West,GROUNDWATER,STADDON HEIGHTS GOLF CLUB,2009,23.65,0.0054,1.92,60.7,6.484999999999999,12.55
19945,North West,GROUNDWATER,RECREATION GROUND LIVERPOOL ROAD SD31/46,2007,33.7,0.0166,0.183,20.5,7.42,11.649999999999999
5929,Midlands,GROUNDWATER,SHUTTINGTON FIELDS FARM G/W B/H F06/04,2019,97.05,0.0053,9.895,47.85,7.3,9.600000000000001
5939,Midlands,GROUNDWATER,SMITHS CONCRETE B/H,2006,33.6,0.0126,0.923,82.33333333333333,7.68,13.466666666666667
20040,North West,GROUNDWATER,THE SHAWS SELSIDE  WRB NO.SD77/13,2000,21.4,0.006,1.067,62.0,7.63,9.2
26687,South,GROUNDWATER,SPRING AT POPE FARM,2013,26.125,0.025150000000000002,7.665,44.025,7.4925,13.575
19943,North West,GROUNDWATER,RATTEN CASTLE FARM,2005,22.766666666666666,0.006,0.644,36.333333333333336,7.359999999999999,9.866666666666667
5811,Midlands,GROUNDWATER,"LEAMONSLEY BK ALF BH, LICHFIELD F51/05",2003,15.5,0.011,7.37,84.0,6.9,8.9
15346,North East,GROUNDWATER,GROVE FARM MELBOURNE YORK 5827,2011,19.0,0.0348,0.165,40.7,7.23,14.2
19582,North West,GROUNDWATER,BLACKBURN YARN DYERS ABH.,2005,64.75,0.005,0.45533333333333337,31.75,8.25,13.1
5470,Midlands,GROUNDWATER,BAWTRY CARBON INTL AUSTERFIELD BH F11/19,2008,98.65,0.0056,15.05,21.5,7.6,10.8
5686,Midlands,GROUNDWATER,GRAFTON GROUP WELLHEAD OUTFALL PERRY,2022,22.5,0.028,2.675,88.94999999999999,7.915000000000001,10.649999999999999
5478,Midlands,GROUNDWATER,"BH E13/2A BATCHELORS, WORKSOP",2007,89.425,0.03015,7.67,40.75,7.422499999999999,11.4
26583,South,GROUNDWATER,DUMP - WINCHESTER GW -*CLOSED*,2000,21.8,0.11,1.96,10.9,7.016666666666667,14.2
20048,North West,GROUNDWATER,TOSSIDE BH.,2004,10.4,0.009,0.24,32.0,5.95,11.3
19859,North West,GROUNDWATER,MANOR FARM,2005,56.8,0.0125,24.9,21.0,6.845,10.95
26559,South,GROUNDWATER,DENSTEAD LANE SPRING,2022,400.0,0.12,1.18,29.7,7.1,9.6
19959,North West,GROUNDWATER,ROYAL LYTHAM ST ANNES GOLF CLUB WELL PT,2010,29.450000000000003,0.0234,0.5515,63.2,8.13,9.35
15384,North East,GROUNDWATER,LANSHAW FARM,2003,27.494,0.008,0.192,31.5,6.95,11.100000000000001
32540,Thames,GROUNDWATER,"LECKHAMPTON, HARTLEY FARM, WELL :SO91-2D",2019,16.314285714285713,0.0058,16.575,88.05,7.715,8.975
5822,Midlands,GROUNDWATER,LODGE BANK WELL 1 GROUNDWATER,2019,66.23333333333333,0.0042,14.633333333333333,86.96666666666665,7.68,10.633333333333335
15459,North East,GROUNDWATER,SPITTAL INGS FARM SUMMERBRIDGE 6391,2013,14.7,0.009533333333333333,1.885,31.625,6.02,8.65
32315,Thames,GROUNDWATER,"BENDISH, GROVE FARM B/H",2011,56.26666666666667,0.021966666666666666,15.833333333333334,70.2,7.116666666666667,11.68
26733,South,GROUNDWATER,"UPPER TILTON FARM, FIRLE",2010,40.05,0.0048,7.525,66.4,7.27,10.7375
15415,North East,GROUNDWATER,NEWBY FOODS SE363883,2007,48.4,0.0057,2.27,56.0,7.2,10.3
32669,Thames,GROUNDWATER,"W. TISTED, MANOR FARM, 122M :SU62/92",2002,18.2,0.0107,5.14,88.2,7.21,14.57
32294,Thames,GROUNDWATER,"BARROW ELM COTTAGE WELL, HATHEROP",2006,32.4,0.026600000000000002,33.775,59.3,7.2925,11.4625
19674,North West,GROUNDWATER,CROWDEN HOUSE FARM,2008,7.65,0.0055,1.88,60.5,7.055,7.75
15451,North East,GROUNDWATER,SPITTAL INGS FARM SUMMERBRIDGE 6391,2002,26.4,0.014499999999999999,6.965,37.0,5.5,10.95
5452,Midlands,GROUNDWATER,ABBEY FORD FARM WELL,2015,34.1,0.0117,12.370000000000001,82.0,7.26,9.65
5552,Midlands,GROUNDWATER,CALKE PARK SPRINGS D02/03,2005,75.75,0.006,16.200000000000003,97.5,6.945,12.75
32536,Thames,GROUNDWATER,"LECHLADE, ROUGH GROUNDS FARM WELL",2006,12.666666666666666,0.0628,13.839999999999998,38.6,7.3,12.63
5465,Midlands,GROUNDWATER,"B/H AT HIGHBURY POULTRY, HIGHER HEATH",2019,48.85,0.0072,2.19,35.8,7.9,11.100000000000001
19948,North West,GROUNDWATER,RECREATION GROUND LIVERPOOL ROAD SD31/46,2014,30.0,0.0214,0.179,4.9,7.385,11.350000000000001
15296,North East,GROUNDWATER,CRESKELD HALL FARM ARTHINGTON 0313,2011,15.45,0.0098,0.19,49.25,7.61,11.25
26626,South,GROUNDWATER,POINT A @ COBNOR HOUSE CHIDHAM *CLOSED*,2004,83.53333333333335,0.013649999999999999,5.036666666666666,34.300000000000004,7.37,8.166666666666666
20087,North West,GROUNDWATER,WESTWOOD FARM BH  SJ28/31,2015,34.900000000000006,0.0408,4.035,41.55,6.7,11.25
5987,Midlands,GROUNDWATER,THE WOODLANDS LONG BANK - BH 73M,2019,22.6,0.041049999999999996,27.1,94.35,7.1,11.7
15367,North East,GROUNDWATER,"HIGH ORTERLEY FARM, CHOPGATE",2005,11.4,0.009000000000000001,0.4426666666666667,95.0,7.3,8.233333333333334
19625,North West,GROUNDWATER,BT CABLES LTD. BH (FORMER BICC),2000,15.15,0.007,0.996,58.5,7.5649999999999995,12.649999999999999
32699,Thames,GROUNDWATER,"WINTERBOURNE BASSETT, COTTAGE FARM RICHA",2003,19.375,0.0183,7.305,68.75,7.359999999999999,12.0975
32343,Thames,GROUNDWATER,"BROXBOURNE, PARADISE WILDLIFE PARK BH :T",2009,29.65,0.0057,0.45499999999999996,61.0,7.68,12.5
5909,Midlands,GROUNDWATER,RODEFERN WELL HEAD GW,2005,25.099999999999998,0.004,6.349999999999999,72.0,7.516666666666667,10.5
26578,South,GROUNDWATER,DRAYTON TIP B/HOLE 5-*CLOSED*,2003,27.1,0.004,0.196,52.2,6.96,12.19
5730,Midlands,GROUNDWATER,"HIGGIN'S WELL, LITTLE BIRCH",2003,24.5,0.002,10.25,46.4,7.5600000000000005,10.16
15435,North East,GROUNDWATER,OLD VILLAGE FARM SNAPE BEDALE 6481,2011,30.75,0.0056500000000000005,5.85,11.0,7.37,10.45
5566,Midlands,GROUNDWATER,CHILDS ERCALL WELL HEAD,2019,13.066666666666668,0.0205,2.273333333333333,31.8,7.56,11.966666666666667
19851,North West,GROUNDWATER,LOWER PETHILLS BH,2007,8.83,0.0122,0.188,74.0,7.37,15.5
32523,Thames,GROUNDWATER,"KIRTLINGTON, PARK FARM :SP52/65",2002,21.975,0.0074,0.19425,9.524999999999999,7.26175,11.0975
32626,Thames,GROUNDWATER,STEVENTON STORAGE FACILITY B/H,2006,66.3,0.321,0.569,50.65,7.48,16.425
26678,South,GROUNDWATER,"PTB SPRING, BOLEBROOK WOOD FRM",2006,26.5,0.0041,5.5600000000000005,46.45,5.875,11.175
15285,North East,GROUNDWATER,CLIFDEN CASTLE FARMS MASHAM 5121,2014,16.9,0.0049,0.195,75.8,7.49,8.5
19573,North West,GROUNDWATER,BARTON GRANGE NURSERY,2005,32.7,0.004,6.725,56.0,7.355,10.95
19563,North West,GROUNDWATER,B.N.F.L. SPRINGFIELDS FACTORY NO2 BH,2000,22.2,0.006,0.994,68.0,7.58,11.5
20044,North West,GROUNDWATER,THOS HEDLEY (PROCTOR & GAMBLE),2004,289.5,0.006,0.278,98.5,7.72,12.3
15420,North East,GROUNDWATER,NEWBY FOODS SE363883,2014,44.9,0.006,2.73,90.3,7.39,12.0
5538,Midlands,GROUNDWATER,BREADSALL MANOR SPRING D22/15A,2007,25.55,0.0045,22.950000000000003,79.5,7.085,11.65
19865,North West,GROUNDWATER,MANOR FARM,2015,55.3,0.0207,23.2,23.0,6.88,11.8
19648,North West,GROUNDWATER,"CAVAGHAN & GRAY, EASTERN WAY SITE (BH C)",2009,28.2,0.0092,2.63,59.5,7.82,12.7
15409,North East,GROUNDWATER,MURTON GRANGE HAWNBY HELMESLEY 2806,2012,36.975,0.0044,5.5600000000000005,98.75,7.93,8.425
32371,Thames,GROUNDWATER,"CHELTENHAM, BIRDLAND PARK LTD B/H",2013,15.825,0.0053,4.9675,64.725,7.38,10.175
15361,North East,GROUNDWATER,HIGH JERVAULX FARM MASHAM 5236,2013,12.2,0.0074,1.0465,39.25,7.51,10.75
15449,North East,GROUNDWATER,SOWBER GATE,2008,44.26666666666667,0.005900000000000001,0.5713333333333334,56.666666666666664,7.3,12.166666666666666
19702,North West,GROUNDWATER,FISHERMAN'S PATH WEST SD20/18,2012,126.0,0.0955,6.48,13.05,7.18,11.05
32572,Thames,GROUNDWATER,"MILFORD, HURST FARM, BH B :SU94/32B",2019,40.45,0.0067,6.7865,68.7,7.5,11.425
20034,North West,GROUNDWATER,THACKWOOD FARM,2015,16.2,0.0041,0.396,59.29999999999999,7.1933333333333325,12.699999999999998
26555,South,GROUNDWATER,COURTSOLE FARM,2012,65.4,0.056775,2.2725,18.075,7.19,13.005
5774,Midlands,GROUNDWATER,KENCHESTER (EA BOREHOLE),2003,34.800000000000004,0.014333333333333332,18.8,38.166666666666664,7.113333333333333,8.933333333333332
32494,Thames,GROUNDWATER,"HOLYPORT, LES LIONS FARM BH :SU87/53",2006,47.0,0.008,0.192,19.1,7.34,11.38
26647,South,GROUNDWATER,"PT A, TUNBRIDGE WELLS SAND",2011,24.8,0.0113,1.1095,61.35,6.335,11.41
32429,Thames,GROUNDWATER,"EGHAM, CLOCKHOUSE NURSERY WELL :TQ07/73",2004,18.7,0.0051,4.426666666666667,38.26666666666667,7.330000000000001,12.256666666666666
20080,North West,GROUNDWATER,WEST DERBY GOLF COURSE  SJ49/68,2009,29.65,0.0155,0.755,43.9,7.84,8.35
32677,Thames,GROUNDWATER,"WALTHAM ABBEY, FOURWAYS NURSERY B/H",2010,111.0,0.014750000000000001,0.36,68.5,8.28,13.0
20111,North West,GROUNDWATER,WYNBUNBURY MOSS - PTB2,2015,24.3,0.0684,0.132,36.4,4.78,9.4
5751,Midlands,GROUNDWATER,HORTICULTURE RESEARCH INT G/W F94/11,2005,182.5,0.032,0.16799999999999998,60.5,8.09,12.15
